;eartag;X;date;day;year_time;time;plot;Abundance;trap;station;biomark;seed_number;seed_weight;PIT_tag;Sex;Sex2;Body_mass;reproductive_state;seed_status;intact;missing;partiallyeaten;eaten;cached;dispersal_distance;distance_cm;distance;perc_eaten;hidden;test;latency;cross;manipulator;bag_struggle;watched;dispersal_tree;distance_tree_cm;distance_tree;tree_diameter;tree_species;Notes;Exploration_rate
613;2811;6617;03.09.2022;79;2022;21:21:51;natura;31;F6;F6-natura;6;5;3,757;6,16E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;28;9;MW;0;MW;NA;NA;NA;NA;NA;;-0,284741946
614;2811;4900;21.06.2022;5;2022;23:49:37;natura;8;F6;F6-natura;7;5;3,823;6,16E+14;M;MS;37;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
615;2811;5369;09.07.2022;23;2022;23:12:20;natura;8;J9;J9-natura;7;4;3,735;6,16E+14;M;MS;35;S;RS;0;0;0;0;0;1,21;121;1,21;0;NA;YES;8;3;MW;0;UE;0,95;95;0,95;113;FAGUS SYLVATICA;;-0,284741946
616;2811;5400;10.07.2022;24;2022;22:06:44;natura;8;I9;I9-natura;7;5;4,329;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
617;2811;4897;21.06.2022;5;2022;NA;natura;8;F6;F6-natura;7;2;3,932;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;1195;11,95;100;NA;YES;8;3;MW;0;UE;NA;731;7,31;193;FAGUS SYLVATICA;;-0,284741946
618;2811;6613;03.09.2022;79;2022;00:57:13;natura;31;F6;F6-natura;6;3;4,116;6,16E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;28;9;MW;0;MW;NA;NA;NA;NA;NA;;-0,284741946
619;2811;5851;28.07.2022;42;2022;22:27:21;natura;11;J5;J5-natura;8;1;5,947;6,16E+14;M;MS;37,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
620;2811;5430;11.07.2022;25;2022;02:33:06;natura;8;D9;D9-natura;6;5;3,681;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;748;7,48;100;NA;YES;8;3;MW;0;UE;NA;0;0;87;FAGUS SYLVATICA;;-0,284741946
621;2811;5428;11.07.2022;25;2022;02:13:00;natura;8;D9;D9-natura;6;3;3,617;6,16E+14;M;MS;35;S;RS;0;0;0;0;0;5,77;577;5,77;0;NA;YES;8;3;MW;0;UE;1,94;194;1,94;87;FAGUS SYLVATICA;;-0,284741946
622;2811;5368;09.07.2022;23;2022;23:16:12;natura;8;J9;J9-natura;7;3;3,543;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;161;1,61;100;NA;YES;8;3;MW;0;UE;NA;82;0,82;113;FAGUS SYLVATICA;;-0,284741946
623;2811;6293;14.08.2022;59;2022;NA;natura;13;H6;H6-natura;8;3;5,016;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
624;2811;6283;14.08.2022;59;2022;NA;natura;13;D7;D7-natura;6;3;5,233;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
625;2811;5854;28.07.2022;42;2022;NA;natura;11;J5;J5-natura;8;4;5,853;6,16E+14;M;MS;37,5;S;EAR;0;0;0;1;0;NA;336;3,36;100;NA;YES;8;3;MW;0;UE;NA;321;3,21;147;FAGUS SYLVATICA;;-0,284741946
626;2811;6282;14.08.2022;59;2022;NA;natura;13;D7;D7-natura;6;2;5,074;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
627;2811;5367;09.07.2022;23;2022;23:11:12;natura;8;J9;J9-natura;7;2;4,268;6,16E+14;M;MS;35;S;RS;0;0;0;0;0;0,94;94;0,94;0;NA;YES;8;3;MW;0;UE;0,7;70;0,7;113;FAGUS SYLVATICA;;-0,284741946
628;2811;5429;11.07.2022;25;2022;02:14:53;natura;8;D9;D9-natura;6;4;3,681;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
629;2811;6295;15.08.2022;60;2022;02:15:57;natura;13;H6;H6-natura;8;5;5,462;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
630;2811;4896;21.06.2022;5;2022;NA;natura;8;F6;F6-natura;7;1;3,498;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;1203;12,03;100;NA;YES;8;3;MW;0;UE;NA;285;2,85;193;FAGUS SYLVATICA;;-0,284741946
631;2811;6292;14.08.2022;59;2022;NA;natura;13;H6;H6-natura;8;2;5,479;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
632;2811;5426;11.07.2022;25;2022;02:32:55;natura;8;D9;D9-natura;6;1;3,234;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;265;2,65;100;NA;YES;8;3;MW;0;UE;NA;0;0;144;FAGUS SYLVATICA;;-0,284741946
633;2811;5366;09.07.2022;23;2022;23:32:40;natura;8;J9;J9-natura;7;1;4,021;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
634;2811;6281;14.08.2022;59;2022;NA;natura;13;D7;D7-natura;6;1;5,014;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
635;2811;6294;14.08.2022;59;2022;NA;natura;13;H6;H6-natura;8;4;5,226;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
636;2811;6291;14.08.2022;59;2022;02:21:09;natura;13;H6;H6-natura;8;1;5,313;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
637;2811;5470;12.07.2022;26;2022;01:25:54;natura;8;G9;G9-natura;7;5;2,615;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;666;6,66;100;NA;YES;8;3;MW;0;UE;NA;226;2,26;65;FAGUS SYLVATICA;;-0,284741946
638;2811;6285;14.08.2022;59;2022;23:14:22;natura;13;D7;D7-natura;6;5;5,023;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;3;MW;0;UE;NA;NA;NA;NA;NA;;-0,284741946
639;2811;6575;01.09.2022;77;2022;NA;natura;31;I7;I7-natura;7;1;3,753;6,16E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;28;9;MW;0;MW;NA;NA;NA;NA;NA;;-0,284741946
640;2815;6495;28.08.2022;73;2022;NA;debowa;45;C3;C3-debowa;1;5;4,413;6,16E+14;F;F;19;NP;RS;0;0;0;0;0;6,93;693;6,93;0;NA;YES;0;26;MW;32;MW;1,07;107;1,07;140;QUERCUS ROBUR;;0,575203576
641;2815;6493;28.08.2022;73;2022;NA;debowa;45;C3;C3-debowa;1;3;4,437;6,16E+14;F;F;19;NP;EAR;0;0;1;0;0;4,66;466;4,66;50;NA;YES;0;26;MW;32;MW;1,06;106;1,06;140;QUERCUS ROBUR;;0,575203576
642;2816;5311;08.07.2022;22;2022;11:29:34;debowa;14;C8;C8-debowa;2;1;4,762;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;856;8,56;100;NA;YES;23;4;MW;22;UE;NA;554;5,54;121;FAGUS SYLVATICA;;0,221097984
643;2816;5234;06.07.2022;20;2022;02:14:56;debowa;14;A9;A9-debowa;2;4;5,658;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;1091;10,91;100;NA;YES;23;4;MW;22;UE;NA;283;2,83;175;FAGUS SYLVATICA;;0,221097984
644;2816;5703;25.07.2022;39;2022;00:27:58;debowa;11;E10;E10-debowa;2;3;2,307;6,16E+14;M;MS;36;S;CAR;0;0;0;0;1;12,42;1242;12,42;0;LEAVES;YES;23;4;MW;22;UE;2,68;268;2,68;155;FAGUS SYLVATICA;;0,221097984
645;2816;5272;07.07.2022;21;2022;01:34:05;debowa;14;B8;B8-debowa;2;2;6,272;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
646;2816;5666;24.07.2022;38;2022;01:15:06;debowa;11;F10;F10-debowa;3;1;3,524;6,16E+14;M;MS;36;S;RS;0;0;0;0;0;13,63;1363;13,63;0;NA;YES;23;4;MW;22;UE;2,55;255;2,55;232;FAGUS SYLVATICA;;0,221097984
647;2816;5231;06.07.2022;20;2022;01:59:45;debowa;14;A9;A9-debowa;2;1;5,575;6,16E+14;M;MS;35;S;CAR;0;0;0;0;1;10,64;1064;10,64;0;LEAVES;YES;23;4;MW;22;UE;1,96;196;1,96;153;FAGUS SYLVATICA;;0,221097984
648;2816;5271;07.07.2022;21;2022;01:43:57;debowa;14;B8;B8-debowa;2;1;5,615;6,16E+14;M;MS;35;S;EAR;0;0;0;1;0;NA;46;0,46;100;NA;YES;23;4;MW;22;UE;NA;14;0,14;98;FAGUS SYLVATICA;;0,221097984
649;2816;6145;11.08.2022;56;2022;23:07:15;debowa;23;A10;A10-debowa;2;5;6,617;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;1503;15,03;100;NA;YES;23;4;MW;22;UE;NA;360;3,6;153;FAGUS SYLVATICA;;0,221097984
650;2816;5273;07.07.2022;21;2022;01:47:45;debowa;14;B8;B8-debowa;2;3;5,895;6,16E+14;M;MS;35;S;RS;0;0;0;0;0;9,02;902;9,02;0;NA;YES;23;4;MW;22;UE;0;0;0;218;FAGUS SYLVATICA;;0,221097984
651;2816;6144;11.08.2022;56;2022;23:07:15;debowa;23;A10;A10-debowa;2;4;6,55;6,16E+14;M;MS;37;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
652;2816;6143;11.08.2022;56;2022;23:07:15;debowa;23;A10;A10-debowa;2;3;6,83;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;886;8,86;100;NA;YES;23;4;MW;22;UE;NA;267;2,67;136;FAGUS SYLVATICA;;0,221097984
653;2816;5667;24.07.2022;38;2022;01:22:07;debowa;11;F10;F10-debowa;3;2;3,519;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
654;2816;5669;24.07.2022;38;2022;01:31:09;debowa;11;F10;F10-debowa;3;4;3,5;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
655;2816;5232;06.07.2022;20;2022;02:43:51;debowa;14;A9;A9-debowa;2;2;5,062;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
656;2816;5702;25.07.2022;39;2022;00:24:13;debowa;11;E10;E10-debowa;2;2;2,694;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
657;2816;5235;06.07.2022;20;2022;01:48:31;debowa;14;A9;A9-debowa;2;5;5,759;6,16E+14;M;MS;35;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;4;MW;22;UE;NA;NA;NA;NA;NA;;0,221097984
658;2824;6551;31.08.2022;76;2022;22:58:18;debowa;45;A8;A8-debowa;2;4;7,061;6,16E+14;M;MS;36;S;EAR;0;0;1;0;0;2,57;257;2,57;40;NA;YES;27;1;MW;0;MW;0;0;0;145;FAGUS SYLVATICA;;-0,546618111
659;2824;6553;31.08.2022;76;2022;22:48:00;debowa;45;A8;A8-debowa;2;5;7,032;6,16E+14;M;MS;36;S;EAR;0;0;1;0;0;2,6;260;2,6;50;NA;YES;27;1;MW;0;MW;0;0;0;145;FAGUS SYLVATICA;;-0,546618111
660;283;3202;17.07.2020;31;2020;00:56:06;bagno;49;J7;J7-bagno;4;2;NA;9,68E+14;M;M;27;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;9;JW;49;JW;NA;NA;NA;NA;NA;;-0,158032015
661;2834;6727;08.09.2022;84;2022;02:34:15;trojkat;19;J2;J2-trójk¹t;5;4;4,963;6,16E+14;M;MS;36,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;120;0;MW;0;MW;NA;NA;NA;NA;NA;;-0,004921128
662;2838;6273;14.08.2022;59;2022;22:44:44;karpaty;10;J10;J10-karpaty;4;3;6,615;6,16E+14;F;F;36,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;0;MW;NA;NA;NA;NA;NA;;0,287039363
663;2838;6275;14.08.2022;59;2022;21:59:58;karpaty;10;J10;J10-karpaty;4;5;6,721;6,16E+14;F;F;36,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;0;MW;NA;NA;NA;NA;NA;;0,287039363
664;2838;6272;14.08.2022;59;2022;22:24:43;karpaty;10;J10;J10-karpaty;4;2;6,379;6,16E+14;F;F;36,5;P;CAR;0;0;0;0;1;8,24;824;8,24;0;LEAVES;YES;NA;NA;NA;0;MW;0,56;56;0,56;87;FAGUS SYLVATICA;;0,287039363
665;2838;6271;14.08.2022;59;2022;21:44:47;karpaty;10;J10;J10-karpaty;4;1;6,601;6,16E+14;F;F;36,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;0;MW;NA;NA;NA;NA;NA;;0,287039363
666;2845;6138;11.08.2022;56;2022;04:02:12;debowa;23;B4;B4-debowa;1;3;7,029;6,16E+14;M;MS;28;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;19;4;MW;0;MW;NA;NA;NA;NA;NA;;-0,498458935
667;2845;6137;11.08.2022;56;2022;04:02:12;debowa;23;B4;B4-debowa;1;2;7,461;6,16E+14;M;MS;28;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;19;4;MW;0;MW;NA;NA;NA;NA;NA;;-0,498458935
668;2845;6140;11.08.2022;56;2022;04:02:12;debowa;23;B4;B4-debowa;1;5;7,026;6,16E+14;M;MS;28;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;19;4;MW;0;MW;NA;NA;NA;NA;NA;;-0,498458935
669;2845;6136;11.08.2022;56;2022;04:02:12;debowa;23;B4;B4-debowa;1;1;7;6,16E+14;M;MS;28;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;19;4;MW;0;MW;NA;NA;NA;NA;NA;;-0,498458935
670;2845;6491;28.08.2022;73;2022;23:28:11;debowa;45;C3;C3-debowa;1;1;4,457;6,16E+14;M;MS;28,5;S;EAR;0;0;1;0;0;3,13;313;3,13;10;NA;YES;19;4;MW;0;MW;2,33;233;2,33;140;QUERCUS ROBUR;;-0,498458935
671;2845;6139;11.08.2022;56;2022;04:02:12;debowa;23;B4;B4-debowa;1;4;7,365;6,16E+14;M;MS;28;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;19;4;MW;0;MW;NA;NA;NA;NA;NA;;-0,498458935
672;2851;6142;11.08.2022;56;2022;22:31:45;debowa;23;A10;A10-debowa;2;2;6,538;6,16E+14;M;MS;32,5;S;EAR;0;0;0;1;0;NA;94;0,94;100;NA;YES;119;0;MW;0;MW;NA;15;0,15;133;FAGUS SYLVATICA;;0,061457891
673;2870;6435;18.08.2022;63;2022;01:14:50;bagno;10;J10;J10-bagno;4;5;4,456;6,16E+14;M;MS;21;S;RS;0;0;0;0;0;0,25;25;0,25;0;NA;YES;10;27;MW;59;MW;0,02;2;0,02;68;LARIX DECIDUA;;0,299209945
674;2870;6434;18.08.2022;63;2022;01:05:16;bagno;10;J10;J10-bagno;4;4;4,44;6,16E+14;M;MS;21;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;10;27;MW;59;MW;NA;NA;NA;NA;NA;;0,299209945
675;2870;6432;18.08.2022;63;2022;01:11:53;bagno;10;J10;J10-bagno;4;2;4,139;6,16E+14;M;MS;21;S;RS;0;0;0;0;0;0,19;19;0,19;0;NA;YES;10;27;MW;59;MW;0,1;10;0,1;68;LARIX DECIDUA;;0,299209945
676;2876;6147;11.08.2022;56;2022;23:52:55;debowa;23;E9;E9-debowa;3;2;5,769;6,16E+14;F;F;15,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;8;MW;0;MW;NA;NA;NA;NA;NA;;-0,010222425
677;2876;6148;11.08.2022;56;2022;23:55:45;debowa;23;E9;E9-debowa;3;3;5,527;6,16E+14;F;F;15,5;NP;EAR;0;0;0;1;0;NA;172;1,72;100;NA;YES;23;8;MW;0;MW;NA;182;1,82;59;FAGUS SYLVATICA;;-0,010222425
678;2876;6146;11.08.2022;56;2022;22:03:04;debowa;23;E9;E9-debowa;3;1;5,812;6,16E+14;F;F;15,5;NP;EAR;0;0;0;1;0;NA;419;4,19;100;NA;YES;23;8;MW;0;MW;NA;446;4,46;42;FAGUS SYLVATICA;;-0,010222425
679;2876;6232;13.08.2022;58;2022;21:41:55;debowa;23;J10;J10-debowa;4;2;3,272;6,16E+14;F;F;15,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;23;8;MW;0;MW;NA;NA;NA;NA;NA;;-0,010222425
680;2884;6198;12.08.2022;57;2022;00:20:13;wally;19;B9;B9-wally;5;3;4,545;6,16E+14;F;F;33;P;EAR;0;0;0;1;0;NA;226;2,26;100;NA;YES;9;17;PP;38;PP;NA;195;1,95;105;FAGUS SYLVATICA;;0,052341477
681;2884;6236;13.08.2022;58;2022;21:55:45;wally;19;A10;A10-wally;5;1;5,173;6,16E+14;F;F;33;P;CAR;0;0;0;0;1;6,57;657;6,57;0;LEAVES;YES;9;17;PP;38;PP;5,13;513;5,13;129;QUERCUS PETREA;;0,052341477
682;2884;5758;26.07.2022;40;2022;01:32:58;wally;20;A9;A9-wally;5;3;4,608;6,16E+14;F;F;29;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;PP;38;PP;NA;NA;NA;NA;NA;;0,052341477
683;2884;6197;12.08.2022;57;2022;NA;wally;19;B9;B9-wally;5;2;4,185;6,16E+14;F;F;33;P;EAR;0;0;0;1;0;NA;215;2,15;100;NA;YES;9;17;PP;38;PP;NA;191;1,91;105;FAGUS SYLVATICA;;0,052341477
684;2884;6239;13.08.2022;58;2022;22:53:25;wally;19;A10;A10-wally;5;4;5,515;6,16E+14;F;F;33;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;PP;38;PP;NA;NA;NA;NA;NA;;0,052341477
685;2884;6200;12.08.2022;57;2022;22:05:05;wally;19;B9;B9-wally;5;5;4,318;6,16E+14;F;F;33;P;EAR;0;0;0;1;0;NA;215;2,15;100;NA;YES;9;17;PP;38;PP;NA;191;1,91;105;FAGUS SYLVATICA;;0,052341477
686;2884;5759;26.07.2022;40;2022;NA;wally;20;A9;A9-wally;5;4;4,914;6,16E+14;F;F;29;P;EAR;0;0;0;1;0;NA;477;4,77;100;NA;YES;9;17;PP;38;PP;NA;298;2,98;136;QUERCUS PETREA;;0,052341477
687;2884;5757;26.07.2022;40;2022;NA;wally;20;A9;A9-wally;5;2;4,991;6,16E+14;F;F;29;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;PP;38;PP;NA;NA;NA;NA;NA;;0,052341477
688;2884;6238;13.08.2022;58;2022;22:18:13;wally;19;A10;A10-wally;5;3;5,732;6,16E+14;F;F;33;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;PP;38;PP;NA;NA;NA;NA;NA;;0,052341477
689;2884;6196;12.08.2022;57;2022;02:43:03;wally;19;B9;B9-wally;5;1;4,169;6,16E+14;F;F;33;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;PP;38;PP;NA;NA;NA;NA;NA;;0,052341477
690;2884;6237;13.08.2022;58;2022;22:45:15;wally;19;A10;A10-wally;5;2;5,546;6,16E+14;F;F;33;P;CAR;0;0;0;0;1;10,02;1002;10,02;0;LITTER;YES;9;17;PP;38;PP;0,72;72;0,72;122;LARIX DECIDUA;;0,052341477
691;2884;6199;12.08.2022;57;2022;22:05;wally;19;B9;B9-wally;5;4;4,446;6,16E+14;F;F;33;P;CAR;0;0;0;0;1;10,88;1088;10,88;0;LEAVES;YES;9;17;PP;38;PP;5,86;586;5,86;194;FAGUS SYLVATICA;;0,052341477
692;2884;6240;13.08.2022;58;2022;00:42:46;wally;19;A10;A10-wally;5;5;5,334;6,16E+14;F;F;33;P;EAR;0;0;0;1;0;NA;6;0,06;100;NA;YES;9;17;PP;38;PP;NA;15;0,15;106;QUERCUS PETREA;;0,052341477
693;2899;5750;26.07.2022;40;2022;23:29:30;debowa;11;H10;H10-debowa;3;5;3,306;6,16E+14;M;MS;25;S;EAR;0;0;0;1;0;NA;685;6,85;100;NA;YES;12;10;MW;0;MW;NA;370;3,7;68;FAGUS SYLVATICA;;-0,545473948
694;2899;6153;11.08.2022;56;2022;22:52:43;debowa;23;H8;H8-debowa;4;3;8,037;6,16E+14;M;MS;27;S;EAR;0;0;0;1;0;NA;69;0,69;100;NA;YES;12;10;MW;0;MW;NA;65;0,65;70;FAGUS SYLVATICA;;-0,545473948
695;2899;6152;11.08.2022;56;2022;22:51:58;debowa;23;H8;H8-debowa;4;2;7,628;6,16E+14;M;MS;27;S;EAR;0;0;0;1;0;NA;146;1,46;100;NA;YES;12;10;MW;0;MW;NA;60;0,6;54;FAGUS SYLVATICA;;-0,545473948
696;2899;5629;23.07.2022;37;2022;02:05:46;debowa;11;G10;G10-debowa;3;4;3,038;6,16E+14;M;MS;25;S;EAR;0;0;0;1;0;NA;29;0,29;100;NA;YES;12;10;MW;0;MW;NA;0;0;42;FAGUS SYLVATICA;;-0,545473948
697;2899;5747;26.07.2022;40;2022;23:35:04;debowa;11;H10;H10-debowa;3;2;3,248;6,16E+14;M;MS;25;S;EAR;0;0;0;1;0;NA;1498;14,98;100;NA;YES;12;10;MW;0;MW;NA;128;1,28;52;FAGUS SYLVATICA;;-0,545473948
698;2899;6186;12.08.2022;57;2022;22:37:33;debowa;23;G8;G8-debowa;3;1;4,012;6,16E+14;M;MS;27;S;EAR;0;0;0;1;0;NA;371;3,71;100;NA;YES;12;10;MW;0;MW;NA;107;1,07;49;FAGUS SYLVATICA;;-0,545473948
699;2899;6109;10.08.2022;55;2022;02:23:24;debowa;23;F8;F8-debowa;3;4;3,276;6,16E+14;M;MS;27;S;EAR;0;0;0;1;0;NA;1370;13,7;100;NA;YES;12;10;MW;0;MW;NA;10;0,1;56;FAGUS SYLVATICA;;-0,545473948
700;2900;6193;12.08.2022;57;2022;NA;debowa;23;I4;I4-debowa;4;3;2,809;6,16E+14;F;F;35,5;P;EAR;0;0;0;1;0;NA;164;1,64;100;NA;YES;NA;NA;NA;2;MW;NA;138;1,38;164;PSEUDOTSUGA MENZIESII;;0,218151865
701;2900;6192;12.08.2022;57;2022;22:25:44;debowa;23;I4;I4-debowa;4;2;3,127;6,16E+14;F;F;35,5;P;EAR;0;0;0;1;0;NA;34;0,34;100;NA;YES;NA;NA;NA;2;MW;NA;22;0,22;164;PSEUDOTSUGA MENZIESII;;0,218151865
702;2900;6114;10.08.2022;55;2022;23:24:24;debowa;23;I6;I6-debowa;4;4;3,345;6,16E+14;F;F;35,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
703;2900;6115;10.08.2022;55;2022;23:01:03;debowa;23;I6;I6-debowa;4;5;3,197;6,16E+14;F;F;35,5;P;CAR;0;0;0;0;1;9,95;995;9,95;0;LITTER;YES;NA;NA;NA;2;MW;3,67;367;3,67;71;CARPINUS BETULUS;;0,218151865
704;2900;5675;24.07.2022;38;2022;22:48:19;debowa;11;J6;J6-debowa;4;5;4,918;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
705;2900;5671;24.07.2022;38;2022;NA;debowa;11;J6;J6-debowa;4;1;5,229;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
706;2900;5673;24.07.2022;38;2022;NA;debowa;11;J6;J6-debowa;4;3;5,108;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
707;2900;5706;25.07.2022;39;2022;22:53:38;debowa;11;J9;J9-debowa;3;1;5,768;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
708;2900;6112;10.08.2022;55;2022;23:18:02;debowa;23;I6;I6-debowa;4;2;3,137;6,16E+14;F;F;35,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
709;2900;5709;25.07.2022;39;2022;23:01:44;debowa;11;J9;J9-debowa;3;4;5,65;6,16E+14;F;F;33,5;P;EAR;0;0;0;1;0;NA;755;7,55;100;NA;YES;NA;NA;NA;2;MW;NA;119;1,19;51;FAGUS SYLVATICA;;0,218151865
710;2900;5710;25.07.2022;39;2022;22:44:42;debowa;11;J9;J9-debowa;3;5;5,914;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
711;2900;6191;12.08.2022;57;2022;NA;debowa;23;I4;I4-debowa;4;1;3,205;6,16E+14;F;F;35,5;P;CAR;0;0;0;0;1;5,49;549;5,49;0;SOIL;YES;NA;NA;NA;2;MW;4,48;448;4,48;108;FAGUS SYLVATICA;;0,218151865
712;2900;5708;25.07.2022;39;2022;22:50:08;debowa;11;J9;J9-debowa;3;3;5,466;6,16E+14;F;F;33,5;P;EAR;0;0;0;1;0;NA;536;5,36;100;NA;YES;NA;NA;NA;2;MW;NA;311;3,11;31;FAGUS SYLVATICA;;0,218151865
